Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Quantity,Return_Rate,Is_Returned,Discount_Ratio
ORD00005911,PROD00005911,USER00005911,2023-05-26,2023-10-29,Low,5.33,5,Defective,Returned,156,65,Female,City23,Credit Card,Standard,22.39,5,1.0,1,21.00375234521576
ORD00005912,PROD00005912,USER00005912,2024-10-23,2024-11-26,High,378.1,5,Not as described,Returned,34,42,Female,City71,Debit Card,Express,34.61,5,1.0,1,0.45768315260513087
ORD00005913,PROD00005913,USER00005913,2023-01-06,2024-09-23,High,343.85,4,Changed mind,Returned,626,36,Male,City71,PayPal,Express,4.49,4,1.0,1,0.05223207794096263
ORD00005914,PROD00005914,USER00005914,2023-07-29,,Medium,110.44,1,,Not Returned,,42,Female,City71,Gift Card,Standard,25.1,,,0,0.2272727272727273
ORD00005915,PROD00005915,USER00005915,2023-01-31,2024-06-30,Low,29.18,3,Not as described,Returned,516,57,Male,City14,PayPal,Express,3.84,3,1.0,1,0.3947909527073338
ORD00005916,PROD00005916,USER00005916,2024-12-29,,Medium,255.06,2,,Not Returned,,21,Female,City38,PayPal,Standard,31.43,,,0,0.24645181525915472
ORD00005917,PROD00005917,USER00005917,2024-11-08,2023-02-08,High,373.31,4,Changed mind,Returned,-639,69,Female,City18,Gift Card,Next-Day,14.5,4,1.0,1,0.1553668532854732
ORD00005918,PROD00005918,USER00005918,2023-02-24,2023-01-18,Medium,194.02,3,Not as described,Returned,-37,20,Female,City33,Gift Card,Next-Day,40.87,3,1.0,1,0.6319451602927533
ORD00005919,PROD00005919,USER00005919,2024-08-30,2023-02-11,High,349.28,1,Changed mind,Returned,-566,64,Male,City100,Debit Card,Standard,17.76,1,1.0,1,0.050847457627118654
ORD00005920,PROD00005920,USER00005920,2024-10-19,,Medium,239.58,4,,Not Returned,,66,Male,City81,Credit Card,Express,37.43,,,0,0.6249269555054678
ORD00005921,PROD00005921,USER00005921,2023-08-01,2024-08-30,High,384.01,4,Changed mind,Returned,395,26,Male,City46,Gift Card,Express,32.32,4,1.0,1,0.3366578995338663
ORD00005922,PROD00005922,USER00005922,2024-07-03,2024-04-01,Low,95.47,1,Defective,Returned,-93,24,Female,City85,PayPal,Express,41.7,1,1.0,1,0.43678642505499116
ORD00005923,PROD00005923,USER00005923,2023-02-18,,Low,13.51,3,,Not Returned,,52,Female,City52,Gift Card,Next-Day,40.32,,,0,8.953367875647668
ORD00005924,PROD00005924,USER00005924,2024-05-06,2023-01-14,Medium,199.4,3,Changed mind,Returned,-478,68,Male,City40,Gift Card,Express,42.87,3,1.0,1,0.6449849548645937
ORD00005925,PROD00005925,USER00005925,2023-03-02,,Low,78.04,2,,Not Returned,,31,Female,City71,Credit Card,Next-Day,39.63,,,0,1.0156330087134802
ORD00005926,PROD00005926,USER00005926,2023-02-22,,Medium,192.93,1,,Not Returned,,45,Female,City22,Credit Card,Express,36.9,,,0,0.19126107914787746
ORD00005927,PROD00005927,USER00005927,2024-01-31,2023-01-11,Medium,290.49,2,Defective,Returned,-385,45,Male,City17,Debit Card,Next-Day,21.3,2,1.0,1,0.1466487658783435
ORD00005928,PROD00005928,USER00005928,2023-11-20,2023-09-19,Low,47.32,4,Defective,Returned,-62,48,Male,City75,PayPal,Next-Day,15.36,4,1.0,1,1.2983939137785292
ORD00005929,PROD00005929,USER00005929,2023-10-07,,Low,6.0,3,,Not Returned,,53,Female,City36,PayPal,Next-Day,25.88,,,0,12.940000000000001
ORD00005930,PROD00005930,USER00005930,2024-07-31,2024-09-27,High,391.9,4,Defective,Returned,58,68,Female,City52,Gift Card,Express,31.15,4,1.0,1,0.3179382495534575
ORD00005931,PROD00005931,USER00005931,2024-01-30,2024-02-12,High,411.06,4,Wrong item,Returned,13,24,Female,City37,Debit Card,Next-Day,41.02,4,1.0,1,0.39916313920108987
ORD00005932,PROD00005932,USER00005932,2023-07-11,2024-10-13,Medium,102.3,1,Not as described,Returned,460,43,Female,City12,Gift Card,Next-Day,14.57,1,1.0,1,0.14242424242424243
ORD00005933,PROD00005933,USER00005933,2023-07-27,2023-04-01,Medium,246.95,1,Not as described,Returned,-117,68,Male,City85,PayPal,Express,21.67,1,1.0,1,0.08775055679287307
ORD00005934,PROD00005934,USER00005934,2023-07-17,2024-10-27,High,331.95,2,Wrong item,Returned,468,53,Female,City19,Debit Card,Next-Day,27.07,2,1.0,1,0.16309685193553247
ORD00005935,PROD00005935,USER00005935,2024-07-02,,Medium,132.95,1,,Not Returned,,69,Male,City45,Credit Card,Next-Day,36.71,,,0,0.2761188416698007
ORD00005936,PROD00005936,USER00005936,2023-12-30,,Medium,191.63,5,,Not Returned,,50,Female,City50,Credit Card,Express,22.22,,,0,0.5797630851119344
ORD00005937,PROD00005937,USER00005937,2024-09-22,2023-09-05,High,443.68,3,Wrong item,Returned,-383,23,Male,City56,Gift Card,Express,38.18,3,1.0,1,0.2581590335376848
ORD00005938,PROD00005938,USER00005938,2023-10-11,,Medium,236.39,5,,Not Returned,,31,Female,City97,PayPal,Standard,0.32,,,0,0.006768475823850417
ORD00005939,PROD00005939,USER00005939,2024-08-17,,Medium,257.99,2,,Not Returned,,25,Female,City45,Gift Card,Standard,8.65,,,0,0.0670568626690957
ORD00005940,PROD00005940,USER00005940,2023-10-23,,Medium,120.52,3,,Not Returned,,53,Female,City14,Credit Card,Standard,21.87,,,0,0.544390972452705
ORD00005941,PROD00005941,USER00005941,2023-03-21,,Low,39.51,3,,Not Returned,,50,Male,City73,Debit Card,Standard,38.28,,,0,2.906605922551253
ORD00005942,PROD00005942,USER00005942,2023-11-04,2024-04-09,Medium,228.55,2,Not as described,Returned,157,60,Male,City83,PayPal,Standard,25.47,2,1.0,1,0.22288339531831108
ORD00005943,PROD00005943,USER00005943,2023-08-11,2023-04-05,Medium,259.59,5,Defective,Returned,-128,70,Female,City85,Gift Card,Next-Day,1.12,5,1.0,1,0.02157247967949459
ORD00005944,PROD00005944,USER00005944,2023-05-25,2023-11-01,Low,85.8,4,Defective,Returned,160,19,Male,City3,PayPal,Standard,31.39,4,1.0,1,1.4634032634032634
ORD00005945,PROD00005945,USER00005945,2024-02-28,2024-03-29,Low,68.8,1,Defective,Returned,30,56,Female,City9,PayPal,Next-Day,5.51,1,1.0,1,0.08008720930232559
ORD00005946,PROD00005946,USER00005946,2023-02-01,2023-12-02,Low,29.39,1,Changed mind,Returned,304,55,Male,City96,Credit Card,Express,39.2,1,1.0,1,1.3337870023817626
ORD00005947,PROD00005947,USER00005947,2024-09-28,,Medium,176.97,2,,Not Returned,,56,Female,City37,Debit Card,Standard,0.76,,,0,0.008589026388653444
ORD00005948,PROD00005948,USER00005948,2023-12-04,,High,424.2,1,,Not Returned,,46,Female,City72,Debit Card,Next-Day,38.84,,,0,0.09156058462989157
ORD00005949,PROD00005949,USER00005949,2023-01-10,,Medium,140.48,5,,Not Returned,,69,Female,City64,PayPal,Express,25.91,,,0,0.9221953302961277
ORD00005950,PROD00005950,USER00005950,2023-06-19,,Low,23.67,2,,Not Returned,,23,Male,City17,Debit Card,Standard,40.98,,,0,3.462610899873257
ORD00005951,PROD00005951,USER00005951,2023-08-01,,High,418.47,4,,Not Returned,,38,Male,City49,PayPal,Express,33.51,,,0,0.3203096996200444
ORD00005952,PROD00005952,USER00005952,2024-03-30,2023-05-15,Low,88.15,4,Defective,Returned,-320,34,Female,City52,Gift Card,Express,22.73,4,1.0,1,1.031423709585933
ORD00005953,PROD00005953,USER00005953,2023-09-19,2024-02-25,High,497.24,3,Wrong item,Returned,159,49,Female,City75,Gift Card,Standard,14.28,3,1.0,1,0.08615557879494812
ORD00005954,PROD00005954,USER00005954,2024-02-18,2024-04-17,Low,21.86,2,Changed mind,Returned,59,63,Male,City66,PayPal,Standard,29.98,2,1.0,1,2.7429094236047575
ORD00005955,PROD00005955,USER00005955,2023-11-16,,Low,30.71,1,,Not Returned,,21,Male,City76,PayPal,Standard,23.93,,,0,0.7792250081406707
ORD00005956,PROD00005956,USER00005956,2023-04-15,2023-07-28,High,454.89,4,Changed mind,Returned,104,41,Male,City80,Credit Card,Express,34.72,4,1.0,1,0.3053045791290202
ORD00005957,PROD00005957,USER00005957,2024-03-01,2024-08-27,High,416.99,4,Defective,Returned,179,38,Female,City58,PayPal,Next-Day,45.59,4,1.0,1,0.4373246360824001
ORD00005958,PROD00005958,USER00005958,2024-04-13,2024-05-27,High,318.83,4,Changed mind,Returned,44,56,Male,City38,Credit Card,Next-Day,15.06,4,1.0,1,0.18894081485431108
ORD00005959,PROD00005959,USER00005959,2023-04-20,,High,384.67,1,,Not Returned,,34,Male,City98,Gift Card,Next-Day,44.23,,,0,0.11498167260249044
ORD00005960,PROD00005960,USER00005960,2023-02-25,,Medium,236.77,3,,Not Returned,,51,Male,City18,Gift Card,Standard,25.35,,,0,0.321197786881784
ORD00005961,PROD00005961,USER00005961,2023-12-16,2023-08-04,High,483.85,2,Changed mind,Returned,-134,51,Female,City61,Debit Card,Standard,22.4,2,1.0,1,0.09259067892942026
ORD00005962,PROD00005962,USER00005962,2024-03-21,2024-03-28,Medium,273.96,5,Not as described,Returned,7,22,Female,City44,Gift Card,Next-Day,24.7,5,1.0,1,0.45079573660388383
ORD00005963,PROD00005963,USER00005963,2024-01-16,2024-05-23,High,496.31,4,Changed mind,Returned,128,41,Female,City54,Gift Card,Express,13.38,4,1.0,1,0.10783582841369306
ORD00005964,PROD00005964,USER00005964,2024-07-28,,High,394.45,2,,Not Returned,,36,Male,City78,Credit Card,Standard,41.94,,,0,0.2126505260489289
ORD00005965,PROD00005965,USER00005965,2024-07-12,,High,370.83,3,,Not Returned,,19,Male,City58,Credit Card,Next-Day,19.7,,,0,0.15937221907612653
ORD00005966,PROD00005966,USER00005966,2024-04-28,2024-04-04,Low,93.43,5,Changed mind,Returned,-24,21,Female,City22,Credit Card,Standard,29.23,5,1.0,1,1.5642727175425453
ORD00005967,PROD00005967,USER00005967,2024-11-30,,Low,83.42,3,,Not Returned,,26,Male,City29,Debit Card,Standard,35.17,,,0,1.2648046032126588
ORD00005968,PROD00005968,USER00005968,2024-06-11,,Medium,110.34,3,,Not Returned,,31,Male,City81,Credit Card,Next-Day,9.79,,,0,0.26617727025557364
ORD00005969,PROD00005969,USER00005969,2023-07-05,,Medium,192.63,2,,Not Returned,,67,Male,City92,Gift Card,Next-Day,31.09,,,0,0.32279499558739555
ORD00005970,PROD00005970,USER00005970,2023-05-29,,High,317.91,1,,Not Returned,,51,Female,City100,PayPal,Express,31.03,,,0,0.0976062407599635
ORD00005971,PROD00005971,USER00005971,2023-12-04,2024-12-29,Low,76.14,1,Changed mind,Returned,391,67,Male,City43,Gift Card,Express,9.28,1,1.0,1,0.12188074599422116
ORD00005972,PROD00005972,USER00005972,2023-08-24,2023-07-05,Medium,227.6,2,Changed mind,Returned,-50,24,Female,City30,Debit Card,Next-Day,48.55,2,1.0,1,0.4266256590509666
ORD00005973,PROD00005973,USER00005973,2024-01-31,2023-12-10,High,386.86,2,Changed mind,Returned,-52,28,Male,City59,Debit Card,Express,12.21,2,1.0,1,0.06312361060848887
ORD00005974,PROD00005974,USER00005974,2024-08-26,2024-09-18,High,432.8,5,Wrong item,Returned,23,70,Female,City55,Debit Card,Standard,47.75,5,1.0,1,0.5516404805914972
ORD00005975,PROD00005975,USER00005975,2023-06-09,,Medium,218.08,4,,Not Returned,,65,Male,City74,Credit Card,Express,43.36,,,0,0.7953044754218634
ORD00005976,PROD00005976,USER00005976,2023-01-25,,Medium,155.14,2,,Not Returned,,35,Male,City69,PayPal,Next-Day,35.04,,,0,0.45172102616991106
ORD00005977,PROD00005977,USER00005977,2023-06-15,2023-04-17,Low,57.52,4,Not as described,Returned,-59,66,Male,City20,Credit Card,Express,20.01,4,1.0,1,1.3915159944367177
ORD00005978,PROD00005978,USER00005978,2024-05-05,,High,352.28,4,,Not Returned,,56,Female,City45,Debit Card,Standard,41.22,,,0,0.46803678891790623
ORD00005979,PROD00005979,USER00005979,2024-12-05,2023-01-15,High,497.73,4,Wrong item,Returned,-690,37,Female,City94,Credit Card,Express,37.75,4,1.0,1,0.30337733309223874
ORD00005980,PROD00005980,USER00005980,2024-04-05,2024-02-22,Low,33.07,5,Not as described,Returned,-43,23,Male,City23,Debit Card,Express,19.26,5,1.0,1,2.9120048382219537
ORD00005981,PROD00005981,USER00005981,2023-12-16,,Low,81.4,5,,Not Returned,,40,Male,City12,Gift Card,Express,46.44,,,0,2.8525798525798525
ORD00005982,PROD00005982,USER00005982,2023-08-16,2023-01-04,High,310.59,4,Wrong item,Returned,-224,27,Male,City21,Gift Card,Next-Day,25.32,4,1.0,1,0.32608905631218005
ORD00005983,PROD00005983,USER00005983,2024-11-15,,Low,50.67,1,,Not Returned,,33,Female,City81,PayPal,Express,28.55,,,0,0.5634497730412473
ORD00005984,PROD00005984,USER00005984,2023-07-12,,Low,20.14,1,,Not Returned,,32,Male,City40,Gift Card,Express,25.84,,,0,1.2830188679245282
ORD00005985,PROD00005985,USER00005985,2023-06-19,2024-10-30,Medium,210.36,4,Defective,Returned,499,37,Female,City98,Credit Card,Next-Day,37.73,4,1.0,1,0.7174367750522912
ORD00005986,PROD00005986,USER00005986,2023-01-23,,Medium,104.28,1,,Not Returned,,24,Male,City80,Gift Card,Standard,16.98,,,0,0.16283084004602993
ORD00005987,PROD00005987,USER00005987,2023-12-20,2024-09-29,Medium,274.25,4,Defective,Returned,284,44,Male,City35,Credit Card,Standard,46.8,4,1.0,1,0.6825888787602552
ORD00005988,PROD00005988,USER00005988,2023-09-13,,High,312.54,1,,Not Returned,,58,Male,City75,Credit Card,Next-Day,30.62,,,0,0.0979714596531644
ORD00005989,PROD00005989,USER00005989,2024-11-20,2023-03-12,High,447.81,4,Defective,Returned,-619,70,Female,City21,Debit Card,Next-Day,1.5,4,1.0,1,0.01339853955918805
ORD00005990,PROD00005990,USER00005990,2023-06-18,,High,435.31,4,,Not Returned,,29,Male,City76,PayPal,Standard,44.88,,,0,0.4123957639383428
ORD00005991,PROD00005991,USER00005991,2024-03-25,2023-03-18,High,307.78,2,Wrong item,Returned,-373,68,Female,City23,PayPal,Express,18.32,2,1.0,1,0.1190460718695172
ORD00005992,PROD00005992,USER00005992,2024-09-06,2023-03-09,High,452.44,3,Wrong item,Returned,-547,18,Female,City44,Debit Card,Express,46.85,3,1.0,1,0.3106489258244187
ORD00005993,PROD00005993,USER00005993,2024-05-01,,Medium,152.73,3,,Not Returned,,46,Male,City54,Gift Card,Standard,2.59,,,0,0.05087409153407975
ORD00005994,PROD00005994,USER00005994,2023-03-05,,High,451.19,1,,Not Returned,,63,Male,City49,Gift Card,Standard,1.08,,,0,0.002393670072475011
ORD00005995,PROD00005995,USER00005995,2023-03-23,,Medium,269.16,4,,Not Returned,,70,Male,City80,PayPal,Next-Day,25.78,,,0,0.38311784812007726
ORD00005996,PROD00005996,USER00005996,2024-12-21,2023-04-08,Low,51.44,5,Changed mind,Returned,-623,18,Male,City5,PayPal,Standard,31.18,5,1.0,1,3.0307153965785383
ORD00005997,PROD00005997,USER00005997,2023-04-15,2024-03-12,Medium,175.87,3,Not as described,Returned,332,39,Female,City10,PayPal,Express,14.97,3,1.0,1,0.2553590720418491
ORD00005998,PROD00005998,USER00005998,2023-04-09,,Low,88.92,1,,Not Returned,,44,Male,City47,Credit Card,Express,26.89,,,0,0.30240665766981556
ORD00005999,PROD00005999,USER00005999,2024-07-25,,Medium,205.22,3,,Not Returned,,57,Female,City33,Gift Card,Next-Day,48.02,,,0,0.701978364681805
ORD00006000,PROD00006000,USER00006000,2024-10-11,2024-03-29,Medium,163.79,3,Wrong item,Returned,-196,63,Female,City98,Debit Card,Next-Day,17.29,3,1.0,1,0.3166860003663227
ORD00006001,PROD00006001,USER00006001,2024-05-25,2024-07-09,Medium,179.43,5,Changed mind,Returned,45,25,Male,City73,Credit Card,Express,43.74,5,1.0,1,1.218859722454439
ORD00006002,PROD00006002,USER00006002,2024-04-18,,High,436.18,4,,Not Returned,,65,Male,City4,Debit Card,Next-Day,40.41,,,0,0.370580952817644
ORD00006003,PROD00006003,USER00006003,2024-07-02,2024-10-19,High,308.23,3,Defective,Returned,109,43,Male,City43,Gift Card,Next-Day,16.04,3,1.0,1,0.15611718521883006
ORD00006004,PROD00006004,USER00006004,2023-01-30,,High,342.0,1,,Not Returned,,29,Male,City32,Gift Card,Standard,5.65,,,0,0.01652046783625731
ORD00006005,PROD00006005,USER00006005,2023-09-11,2024-03-08,High,418.21,3,Changed mind,Returned,179,57,Male,City59,Debit Card,Standard,5.49,3,1.0,1,0.0393821285956816
ORD00006006,PROD00006006,USER00006006,2024-09-06,,Low,11.19,3,,Not Returned,,62,Female,City22,Debit Card,Standard,1.96,,,0,0.5254691689008043
ORD00006007,PROD00006007,USER00006007,2023-05-18,,Medium,116.09,3,,Not Returned,,56,Female,City30,Credit Card,Express,31.59,,,0,0.8163493840985442
ORD00006008,PROD00006008,USER00006008,2023-08-24,,Low,21.37,1,,Not Returned,,70,Female,City94,Credit Card,Express,18.19,,,0,0.8511932615816565
ORD00006009,PROD00006009,USER00006009,2024-04-01,,High,430.27,1,,Not Returned,,42,Female,City53,Gift Card,Next-Day,27.4,,,0,0.06368094452320636
ORD00006010,PROD00006010,USER00006010,2023-09-17,,Medium,154.26,3,,Not Returned,,42,Female,City99,Debit Card,Next-Day,1.71,,,0,0.03325554259043174
ORD00006011,PROD00006011,USER00006011,2023-03-15,2024-04-27,High,307.3,3,Not as described,Returned,409,38,Female,City48,PayPal,Standard,2.68,3,1.0,1,0.02616335828180931
ORD00006012,PROD00006012,USER00006012,2024-07-28,2024-05-02,Medium,144.77,4,Changed mind,Returned,-87,52,Female,City59,Credit Card,Standard,38.6,4,1.0,1,1.0665193064861505
ORD00006013,PROD00006013,USER00006013,2024-11-21,2024-07-09,Medium,266.92,4,Defective,Returned,-135,70,Male,City90,PayPal,Next-Day,12.48,4,1.0,1,0.18702232878765174
ORD00006014,PROD00006014,USER00006014,2023-03-07,,Medium,150.44,3,,Not Returned,,27,Male,City65,Debit Card,Standard,33.84,,,0,0.6748205264557299
ORD00006015,PROD00006015,USER00006015,2023-12-30,2024-05-22,Low,88.23,4,Wrong item,Returned,144,24,Male,City99,PayPal,Express,11.63,4,1.0,1,0.5272583021647965
ORD00006016,PROD00006016,USER00006016,2023-02-14,2024-12-03,High,368.12,4,Defective,Returned,658,55,Male,City39,Credit Card,Express,35.34,4,1.0,1,0.38400521569053575
ORD00006017,PROD00006017,USER00006017,2024-08-28,,Low,61.6,2,,Not Returned,,28,Female,City100,Gift Card,Standard,28.08,,,0,0.9116883116883117
ORD00006018,PROD00006018,USER00006018,2024-10-21,2024-11-13,Medium,155.87,5,Not as described,Returned,23,44,Female,City56,Credit Card,Next-Day,46.14,5,1.0,1,1.4800795534740487
ORD00006019,PROD00006019,USER00006019,2023-07-27,2023-01-06,High,343.29,2,Not as described,Returned,-202,60,Female,City28,Debit Card,Next-Day,8.79,2,1.0,1,0.051210346936992036
ORD00006020,PROD00006020,USER00006020,2024-12-23,2023-03-02,Low,61.4,5,Wrong item,Returned,-662,44,Male,City45,Debit Card,Express,3.26,5,1.0,1,0.26547231270358307
ORD00006021,PROD00006021,USER00006021,2023-12-03,,High,324.03,5,,Not Returned,,23,Male,City60,Gift Card,Express,27.6,,,0,0.4258864919914823
ORD00006022,PROD00006022,USER00006022,2023-02-15,2023-04-05,High,496.66,2,Changed mind,Returned,49,66,Female,City27,Gift Card,Express,30.88,2,1.0,1,0.12435066242499898
ORD00006023,PROD00006023,USER00006023,2024-04-24,,High,354.5,5,,Not Returned,,20,Male,City97,Debit Card,Standard,26.92,,,0,0.37968970380818057
ORD00006024,PROD00006024,USER00006024,2023-08-31,,High,495.51,3,,Not Returned,,63,Male,City3,Gift Card,Next-Day,25.05,,,0,0.15166192407822246
ORD00006025,PROD00006025,USER00006025,2024-03-25,2023-07-18,Low,14.96,1,Wrong item,Returned,-251,26,Male,City10,Credit Card,Express,25.45,1,1.0,1,1.7012032085561495
ORD00006026,PROD00006026,USER00006026,2024-10-18,,Low,61.99,4,,Not Returned,,32,Female,City22,Debit Card,Standard,7.6,,,0,0.49040167768994997
ORD00006027,PROD00006027,USER00006027,2023-05-26,2024-12-19,High,395.19,4,Wrong item,Returned,573,37,Male,City28,Gift Card,Express,8.12,4,1.0,1,0.08218831448164174
ORD00006028,PROD00006028,USER00006028,2023-07-25,,Low,70.19,5,,Not Returned,,58,Male,City17,Credit Card,Express,2.98,,,0,0.21228095170252173
ORD00006029,PROD00006029,USER00006029,2024-10-03,,High,303.23,2,,Not Returned,,34,Female,City58,Gift Card,Next-Day,44.84,,,0,0.2957491013422155
ORD00006030,PROD00006030,USER00006030,2023-10-20,,Medium,156.2,5,,Not Returned,,68,Male,City97,PayPal,Express,46.99,,,0,1.5041613316261204
ORD00006031,PROD00006031,USER00006031,2024-08-05,,High,485.23,1,,Not Returned,,18,Female,City9,Gift Card,Next-Day,16.42,,,0,0.03383962244708695
ORD00006032,PROD00006032,USER00006032,2023-12-18,2023-05-14,Medium,175.71,4,Changed mind,Returned,-218,20,Male,City22,Gift Card,Next-Day,24.14,4,1.0,1,0.5495418587445222
ORD00006033,PROD00006033,USER00006033,2024-01-01,,High,396.02,5,,Not Returned,,20,Female,City46,Debit Card,Express,11.1,,,0,0.14014443714963892
ORD00006034,PROD00006034,USER00006034,2023-05-14,2024-10-28,High,470.35,4,Not as described,Returned,533,34,Male,City18,Gift Card,Express,13.63,4,1.0,1,0.11591368130115871
ORD00006035,PROD00006035,USER00006035,2023-09-09,,High,467.18,3,,Not Returned,,24,Male,City73,Gift Card,Express,10.8,,,0,0.06935228391626354
ORD00006036,PROD00006036,USER00006036,2024-04-12,2024-04-29,Medium,215.51,4,Wrong item,Returned,17,30,Female,City30,Gift Card,Standard,46.58,4,1.0,1,0.8645538490093267
ORD00006037,PROD00006037,USER00006037,2024-04-06,,High,372.58,1,,Not Returned,,60,Female,City72,Gift Card,Next-Day,20.48,,,0,0.054968060550754205
ORD00006038,PROD00006038,USER00006038,2024-03-29,2023-12-29,High,448.12,1,Wrong item,Returned,-91,43,Female,City12,Credit Card,Express,29.42,1,1.0,1,0.06565205748460234
ORD00006039,PROD00006039,USER00006039,2023-11-17,2024-02-25,High,309.82,2,Not as described,Returned,100,52,Male,City75,Credit Card,Standard,32.89,2,1.0,1,0.21231682912658964
ORD00006040,PROD00006040,USER00006040,2023-01-17,2024-05-22,High,396.5,4,Changed mind,Returned,491,59,Male,City38,PayPal,Next-Day,0.35,4,1.0,1,0.0035308953341740223
